timestamp,open,high,low,close,volume
2022-08-18,241.9600,246.4794,239.2801,245.1700,5280387
2022-08-17,241.1800,244.2400,237.5600,241.1500,5627224
2022-08-16,247.1600,249.2900,244.0300,245.6900,5136806
2022-08-15,248.1100,251.9900,247.5100,249.1100,6527391
2022-08-12,244.8100,249.4100,243.7600,249.3000,6098531
2022-08-11,244.6800,251.6200,241.5100,242.7000,8780062
2022-08-10,236.9900,244.5400,236.5958,244.1100,9254760
2022-08-09,231.6200,232.1999,224.6500,229.9400,6181194
2022-08-08,227.4900,241.9599,226.4100,233.4900,10997409
2022-08-05,225.3000,228.6200,222.8700,226.7800,5539733
2022-08-04,227.6800,232.0700,225.0500,229.9100,7142741
2022-08-03,224.7900,228.1000,222.4200,226.7300,6400701
2022-08-02,222.7600,228.2000,220.8800,221.4200,6361327
2022-08-01,223.0950,228.3900,221.0000,226.2100,5525044
2022-07-29,223.2900,230.7500,222.4000,224.9000,9064937
2022-07-28,224.6000,228.1000,219.6700,226.0200,8972738
2022-07-27,216.4800,227.7800,214.5800,226.7500,10508385
2022-07-26,216.6600,219.3900,211.6400,213.9100,9508532
2022-07-25,221.3100,225.2300,216.3500,218.5100,10935247
2022-07-22,222.3800,229.3500,218.4400,220.4400,17805452
2022-07-21,214.3000,224.3200,211.5000,223.8800,23430117
2022-07-20,208.1700,216.9699,200.1000,216.4400,53920266
2022-07-19,193.0200,201.9700,188.4000,201.6300,28178716
2022-07-18,192.5000,199.6700,189.8000,190.9200,16322845
2022-07-15,175.5800,189.2200,174.5600,189.1100,16319116
2022-07-14,175.5600,177.5200,171.8200,174.7800,9039457
2022-07-13,170.5000,179.1800,169.7020,176.5600,12734421
2022-07-12,177.3300,179.7839,173.4200,174.4500,6845264
2022-07-11,184.7300,184.9900,176.8900,177.3400,6048447
2022-07-08,186.0200,189.9100,182.7500,186.9750,5835680
2022-07-07,184.2700,190.2100,183.5000,189.2700,6334545
2022-07-06,185.2000,186.2200,180.8200,184.0600,5753385
2022-07-05,176.2800,185.9200,172.6801,185.8800,7339023
2022-07-01,176.4900,180.1000,174.2700,179.9500,5201583
2022-06-30,177.0700,179.4500,170.3000,174.8700,7894710
2022-06-29,179.5500,180.6650,175.1000,178.3600,5766847
2022-06-28,189.2000,192.2000,179.3700,179.6000,7201897
2022-06-27,191.7700,191.7800,182.3900,189.1400,8363879
2022-06-24,183.5000,191.1900,181.8400,190.8500,12423974
2022-06-23,180.5000,182.7600,175.8700,181.7100,9538226
2022-06-22,170.7500,182.8200,170.2000,178.8900,12010615
2022-06-21,177.6000,178.6189,169.8000,170.9100,12177592
2022-06-17,173.6300,179.6500,173.3400,175.5100,12133372
2022-06-16,174.0000,176.2700,171.5600,173.3500,8201306
2022-06-15,169.2580,183.8450,168.5300,180.1100,12396041
2022-06-14,169.7500,172.0622,164.2800,167.5400,11555323
2022-06-13,177.0700,179.0900,168.9571,169.6900,10222407
