timestamp,open,high,low,close,volume
2022-08-15,142.8000,143.7600,141.4900,143.1800,39014583
2022-08-12,142.0500,143.5700,140.1201,143.5500,47643484
2022-08-11,143.8600,144.4900,139.7600,140.6400,44867336
2022-08-10,142.9000,144.6000,141.0100,142.6900,54773819
2022-08-09,138.0520,138.9523,136.2100,137.8300,40434715
2022-08-08,142.0500,144.2300,138.2900,139.4100,52303475
2022-08-05,140.1000,142.8600,139.6000,140.8000,50686865
2022-08-04,140.5800,143.5600,139.5500,142.5700,70585020
2022-08-03,136.2100,140.4900,136.0500,139.5200,71827780
2022-08-02,134.7200,137.4400,134.0900,134.1600,61922429
2022-08-01,134.9600,138.8339,133.5100,135.3900,76846908
2022-07-29,134.9000,137.6500,132.4100,134.9500,148892889
2022-07-28,121.5700,122.8400,118.0800,122.2800,82245543
2022-07-27,117.3100,121.9000,117.1600,120.9700,61582015
2022-07-26,115.7900,118.1500,114.5300,114.8100,67075064
2022-07-25,122.6950,123.6400,120.0300,121.1400,50221259
2022-07-22,125.0100,125.5000,121.3504,122.4200,51463797
2022-07-21,123.2000,124.8500,121.2600,124.6300,60239892
2022-07-20,118.6150,123.4750,118.3200,122.7700,71268322
2022-07-19,115.7000,118.9500,114.0300,118.2100,60990043
2022-07-18,115.0000,117.2400,113.1500,113.7600,59115419
2022-07-15,112.5000,115.5900,111.5900,113.5500,84317816
2022-07-14,110.2400,111.1800,107.5800,110.6300,51163140
2022-07-13,107.0300,111.7800,106.0100,110.4000,61353812
2022-07-12,112.1600,113.2300,108.3400,109.2200,54280257
2022-07-11,114.0800,114.3000,110.8700,111.7500,53540019
2022-07-08,114.6000,116.5800,113.6900,115.5400,45719694
2022-07-07,113.8500,116.9900,113.4900,116.3300,57872323
2022-07-06,113.2100,115.4800,112.0100,114.3300,66958884
2022-07-05,107.6000,114.0800,106.3242,113.5000,76684414
2022-07-01,106.2900,109.7500,105.8469,109.5600,73021171
2022-06-30,108.1100,108.1800,102.5200,106.2100,97679401
2022-06-29,107.3800,110.9900,106.9100,108.9200,66375341
2022-06-28,113.5000,114.8500,107.0400,107.4000,75172028
2022-06-27,117.0900,117.9800,112.7000,113.2200,62133240
2022-06-24,112.3800,116.7100,111.4300,116.4600,69867618
2022-06-23,110.3900,113.0000,107.9300,112.4400,64345300
2022-06-22,107.4300,112.1300,107.0200,108.9500,60040131
2022-06-21,108.2000,111.6299,103.5600,108.6800,70901245
2022-06-17,102.8000,106.9800,102.5100,106.2200,99772147
2022-06-16,104.4700,104.5800,102.0100,103.6600,82186301
2022-06-15,103.8600,109.0600,103.5300,107.6700,85011060
2022-06-14,104.1900,104.8800,101.4300,102.3100,69728761
2022-06-13,104.1900,106.5400,101.8600,103.6700,99277742
